视频bv号,up主,投币数,播放数,综合得分,视频标题,视频弹幕数,原创
BV1SK4y1477d,哔哩哔哩弹幕网,115458,4604221,3525904,BILIBILI 11周年演讲,140367,原创
BV1kk4y1q74Y,李佳航MVP,28961,1380889,885716,【李佳航】大家好，B站我来了！,9137,原创
BV1ev411B7QA,娄艺潇,31653,1037317,868302,【娄艺潇】很开心来到B站！送给大家一首温暖的《虫儿飞》~,5813,原创
BV16t4y197EF,冯毛毛,761,1758523,738821,【秦昊】张东升空降直播间  一秒吓退所有观众,4445,转载
BV1K5411Y7K4,犬来八荒w,18791,691100,710431,犬来八荒  | 滴米不漏,3086,原创
BV12C4y187L7,歪果仁研究协会,9718,842465,652833,外国人猜乘风破浪的姐姐有多大？知道真相的他们。。。,6345,原创
BV1J54y1z76V,预言家Alice,12087,749600,612099,揭秘“浪姐”内部鄙视链！黄圣依张雨绮宁静谁地位更高？,4338,原创
BV1nA411e7Ba,哇哇哇妹,30858,422481,587123,披荆斩棘（油腻辣眼）的哥哥，我不可以！【哇妹】,14259,原创
BV1aQ4y1A78b,太阳的三年,266,731699,565755,仙女chuu chloe啊！,30,转载
BV1dK4y1x79d,综艺哔哔姬,2860,850471,543948,《动物圈的问号脸》第3期：某幻君赌上尊严 谁说猫主子不如狗？,8914,转载
BV1aC4y187LY,哔计划,5161,725468,522032,【哔计划】秦岚：老来得粉，分外耿直！娱乐圈的事有啥不能说的,6517,原创
BV1jV41167Hu,彤碗,125,672061,496468,各大名山景区已换标语  禁止秦昊入内   哈哈哈    看过这个影视的都知道这个梗,427,原创
BV1ZK411n79c,哔哩哔哩UP主执事,6131,638272,493377,【11周年】非正男团跨国庆生 他们最爱的UP主竟然是！？,26860,原创
BV1JV41167dJ,凤凰天使TSKS韩剧社官方账号,1622,530966,483936,【TSKS】Running Man.E509.200628.中字,21491,转载
BV19z4y1Q78A,面包鸡蛋卷你要吗,5879,239558,483565,“你要允许一些人，有安静的青春。”,394,转载
BV1NK4y147rm,TF家族,4549,409112,457897,【TF家族】2020 TF家族夏季运动会,77632,转载
BV1FZ4y1p7SX,原叶绿,185,535370,450886,普普本质：i张东升罢了,205,原创
BV1yK4y147Zx,SM李秀满,239,488246,447117,【少年之名】张艺兴指导学员跳Love Shot和Monster!太开心了！,1434,转载
BV1fV411r7V5,疯人院的sunshine,1545,188200,439283,【不心动算我输】历代女团神级圈粉名场面,3872,转载
BV1vA411i7Kr,蔡敏敏,5105,225368,423045,太辣了！呼吸机在哪里？｜刘雨昕 赵小棠、冯若航、曾可妮、符佳 长隆练习室性感舞蹈｜《Hope you do》《Coco Chanel》｜青春有你2,14790,转载
BV1Xk4y1q7Wj,演员叶璇,6371,447140,421069,明星为什么会吸毒,1077,原创
BV13Z4y1p7Wj,北京卫视我在颐和园等你,1159,424414,419807,党妹综艺首秀《我在颐和园等你》，玉兔妹妹来啦~,608,原创
BV12a4y1h7st,MUZA舞台消音工程師,2670,345130,419113,【预录】韩国预录最真实的女团?!进入视频时几乎听不出来是真唱还是假唱?!BLACKPINK回归初舞台How You Like That,3180,转载
BV1zK411n73K,deadline是生产力,293,440414,411404,【乘风破浪的姐姐】王霏霏孟佳再跳missA出道曲，回忆杀！,298,转载
BV1QC4y187tL,PPpie的半永久眼镜框,1906,207416,407058,【黄铉辰】吸血鬼般美貌的《Psycho》直拍，一见误终身，我晕了,1961,转载
BV1Yz4y1Q7EH,葡萄面包籽,537,365772,401553,【张艺兴】PD教练习生跳KRUMP狂派舞~拼了“老命”可爱一把~未播PD超专业干货完整版教学指导《LOVESHOT》《MONSTER》！《少年之名》CUT,3622,转载
BV1vi4y1G7P4,木子呆先生,37,481777,401191,秦昊喊话李云迪：李云迪，你教我女儿弹钢琴，我陪你爬山。,627,转载
BV1Lf4y117rB,Bigger研究所,17221,296881,394359,万茜别哭，孟佳别走！乘风破浪的姐姐第一次公演｜观影指南Ep.3,14430,原创
BV1kK411n7Q8,央视频,502,409850,380211,秦昊：不想演坏人，却无法抵挡好剧本,1163,原创
BV1iJ411X7C3,小确丧的Laurence,2797,152569,378736,2008年北京奥运会开幕式（高清全记录）,11662,转载
BV1ct4y197sJ,减肥动力贩卖机,6962,231428,373114,【每日减肥动力】进来看韩国女演员的身材管理第三弹!,761,原创
BV1zz411e78i,秀才侃娱乐,411,439849,371185,《乘风破浪的姐姐》一次公演七宗最：蓝盈莹、黄龄组表演，比金晨、沈梦辰《大碗宽面》要好,915,原创
BV1Fa4y1e7ZN,是橘里崽崽,1904,262528,366387,在那个没有滤镜的年代？他们也曾是惊艳无数少女的鲜肉男神？！,1705,原创
BV1HJ411n7Eo,一只南音呀,534,406590,364870,【SBS综艺】Running Man 2020合集开始（更新E509.200628 主题：超能力学校竞赛 ）【1080P】【RM】【TSKS】,15229,转载
BV1Ni4y1V72F,明星B街区,1566,395438,359629,乘风破浪的姐姐们，兴风作浪的狗子们！【UP！大明星】,1458,原创
BV1mC4y187Na,刘美含Mikan,8505,273578,350603,【iMe】十年了，这首「哎咿呀」你还记得吗？,1129,原创
BV1QZ4y1H7xN,颜值爆表啦,1829,280744,341016,【婊气群像】老娘当年火的时候你还不知道在哪里！,545,原创
BV1pK4y1s7kY,百度BLACKPINK吧资源搬运,612,268773,340567,【首秀舞台】BLACKPINK - How You Like That 吉米今夜秀 200627,2829,转载
BV1bC4y187QH,网易新闻,326,365874,334488,高晓松直播翻车：被网友围攻叫骂，把直播都骂停了...,907,原创
BV1zD4y1Q7wP,周二半夜,64,353067,332586,青春环游记2:真心推荐不高兴的看这段，我是真的快笑哭了！真的太好笑了！这期真的全程都是笑点！,318,转载
BV1yp4y1U7MS,BFP想翻就翻字幕组,2578,136680,330988,【BFP中字】200626 BLACKPINK   How You Like That COUNTDOWN LIVE,5694,转载
BV1yg4y1B7FZ,太白兔乃糖,3562,212010,326669,【桥本环奈】35个心动镜头挑战!！这才是日系元气美少女,815,原创
BV1qv411B7by,刘哔电影,886,350834,325669,【刘哔】盘点热门综艺搞笑名场面，第一个就笑到头掉！,3482,原创
BV1XC4y1871L,南南forever,424,315359,322066,普普｜现实里的普普，是个小公主呀,469,原创
BV1sV41167hP,小fish将军,1100,256640,315955,这个好笑程度实在是太超过了 头都给我笑大无语哈哈哈哈哈蔡徐坤存在即偶像剧是罪吗,744,转载
BV1VZ4y1p7nC,幻想乐园综艺字幕组,1231,329604,310304,Running Man.E509.200628.中字,14782,转载
BV1fi4y1G73C,胡同里的猫七姑娘_,549,235057,310064,秦霄贤唱《红色高跟鞋》—低音炮太好听了,648,转载
BV1eg4y1v7tK,伸手不见六指儿,228,322583,308780,【伊能静】踩组都不如你会拉踩,6902,转载
BV1n5411Y7MX,月凛Luna,240,270896,305148,「周深」周深李荣浩李晨合唱《至少还有你》 | 奔跑吧花絮,726,转载
BV1W5411Y733,电影频道融媒体中心,1885,288847,303602,独家！！《隐秘的角落》张颂文：观众“骂”得越狠越开心,1526,原创
BV1ga4y1e7Zr,非正式会谈,1725,334652,302478,【非正式卧谈】第10期：令人上头的粉丝礼物大赏！,12466,转载
BV1YZ4y1j7s5,腾讯综艺,5146,205464,301127,【歌手】周深《达拉崩吧》分饰多角！化身勇士打败恶龙救公主,2497,原创
BV1Yp4y1U71W,张艺兴工作室,13961,118520,300296,张艺兴《莲》MV Re-reaction,5684,原创
BV1Ht4y197Wa,朝阳区石小猛,5130,273641,300148,伊能静因为访谈言论又挨骂了，比黄圣依还让人不省心啊,4609,原创
BV11a4y1h7Aa,wuka_,14,334320,298793,【快本】下期预告，张东升“我还有机会吗？”,126,转载
